slurp_id,sentence,intent,entities,slot_string
4289,it is too dark in here increase the brightness of the lights,iot_hue_lightup,[],O O O O O O O O O O O O
4290,should i bring a jacket with me tonight,weather_query,"[{""span"": [4], ""type"": ""weather_descriptor""}, {""span"": [7], ""type"": ""timeofday""}]",O O O O B-weather_descriptor O O B-timeofday
4291,am i going to need to bring an umbrella to work today,weather_query,"[{""span"": [8], ""type"": ""weather_descriptor""}, {""span"": [11], ""type"": ""date""}]",O O O O O O O O B-weather_descriptor O O B-date
4293,what are the upcoming reminders,calendar_query,[],O O O O O
4294,could you tell me about the alerts i have set,alarm_query,[],O O O O O O O O O O
4295,please play britney spears,play_music,"[{""span"": [2, 3], ""type"": ""artist_name""}]",O O B-artist_name I-artist_name
4296,i would like to listen to,play_music,[],O O O O O O
4299,make the light in here redder,iot_hue_lightchange,"[{""span"": [5], ""type"": ""color_type""}]",O O O O O B-color_type
4302,play the newest album by jay z,play_music,"[{""span"": [5, 6], ""type"": ""artist_name""}]",O O O O O B-artist_name I-artist_name
4303,find some classical music by beethoven and play it,play_music,"[{""span"": [2, 3], ""type"": ""music_genre""}, {""span"": [5], ""type"": ""artist_name""}]",O O B-music_genre I-music_genre O B-artist_name O O O
4304,play major tom by david bowie,play_music,"[{""span"": [1, 2], ""type"": ""song_name""}, {""span"": [4, 5], ""type"": ""artist_name""}]",O B-song_name I-song_name O B-artist_name I-artist_name
4305,play the song major tom by david bowie,play_music,"[{""span"": [3, 4], ""type"": ""song_name""}, {""span"": [6, 7], ""type"": ""artist_name""}]",O O O B-song_name I-song_name O B-artist_name I-artist_name
4310,what are they saying about donald trump on this topic,news_query,"[{""span"": [5, 6], ""type"": ""person""}]",O O O O O B-person I-person O O O
4313,will there be rain tomorrow in rome,weather_query,"[{""span"": [3], ""type"": ""weather_descriptor""}, {""span"": [4], ""type"": ""date""}, {""span"": [6], ""type"": ""place_name""}]",O O O B-weather_descriptor B-date O B-place_name
4314,is the weather cloudy tonight,weather_query,"[{""span"": [3], ""type"": ""weather_descriptor""}, {""span"": [4], ""type"": ""timeofday""}]",O O O B-weather_descriptor B-timeofday
4315,turn off my room lights,iot_hue_lightoff,"[{""span"": [3], ""type"": ""house_place""}]",O O O B-house_place O
4316,turn all the lights off,iot_hue_lightoff,[],O O O O O
4317,set an alarm for ten o'clock tomorrow morning,alarm_set,"[{""span"": [4], ""type"": ""time""}, {""span"": [6], ""type"": ""date""}, {""span"": [7], ""type"": ""timeofday""}]",O O O O B-time O B-date B-timeofday
4322,turn off the lights in my room,iot_hue_lightoff,"[{""span"": [5, 6], ""type"": ""house_place""}]",O O O O O B-house_place I-house_place
4323,turn off the lights now,iot_hue_lightoff,[],O O O O O
4324,play mocking bird by eminem,play_music,"[{""span"": [1, 2], ""type"": ""song_name""}, {""span"": [4], ""type"": ""artist_name""}]",O B-song_name I-song_name O B-artist_name
4325,play i am a survivor by destiny's child,play_music,"[{""span"": [4], ""type"": ""song_name""}, {""span"": [6, 7, 8], ""type"": ""artist_name""}]",O O O O B-song_name O B-artist_name I-artist_name I-artist_name
4326,play dynamite by acdc,play_music,"[{""span"": [1], ""type"": ""song_name""}, {""span"": [3], ""type"": ""artist_name""}]",O B-song_name O B-artist_name
4327,is it too cold to go swimming,weather_query,"[{""span"": [3], ""type"": ""weather_descriptor""}, {""span"": [6], ""type"": ""weather_descriptor""}]",O O O B-weather_descriptor O O B-weather_descriptor
4328,what is the five day forecast,weather_query,"[{""span"": [3, 4], ""type"": ""date""}]",O O O B-date I-date O
4329,do you recognize the song playing on my phone,music_query,[],O O O O O O O O O
4330,what is the name of the current song,music_query,[],O O O O O O O O
4331,play edms,play_music,"[{""span"": [1], ""type"": ""song_name""}]",O B-song_name
4332,play pop songs,play_music,"[{""span"": [1], ""type"": ""music_genre""}]",O B-music_genre O
4334,what does my facebook feed look like,social_query,"[{""span"": [3], ""type"": ""media_type""}]",O O O B-media_type O O O
4337,what is the time in dubai,datetime_query,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
4338,show me delivery near me,takeaway_order,"[{""span"": [2], ""type"": ""order_type""}]",O O B-order_type O O
4339,open the internet,takeaway_order,[],O O O
4340,show me chinese food near me,takeaway_order,"[{""span"": [2], ""type"": ""food_type""}]",O O B-food_type O O O
4342,lower the volume of the speakers,audio_volume_down,[],O O O O O O
4344,rate this song five stars and save the rating,music_likeness,[],O O O O O O O O O
4345,remember that this song is good but too slow to exercise to,music_likeness,[],O O O O O O O O O O O O
4347,cease operating lights,iot_hue_lightoff,[],O O O
4348,what time is it in dubai,datetime_query,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
4350,what hour of the day is it in dallas,datetime_query,"[{""span"": [8], ""type"": ""place_name""}]",O O O O O O O O B-place_name
4351,what time is it in england,datetime_query,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
4352,give me the time in pst,datetime_query,"[{""span"": [5], ""type"": ""time_zone""}]",O O O O O B-time_zone
4353,how is the weather in fifty seven thousand seven hundred and one,weather_query,"[{""span"": [5, 6, 7, 8, 9, 10, 11], ""type"": ""place_name""}]",O O O O O B-place_name I-place_name I-place_name I-place_name I-place_name I-place_name I-place_name
4355,how is the weather where i am,weather_query,[],O O O O O O O
4356,vacuum the living room carpet,iot_cleaning,"[{""span"": [2, 3], ""type"": ""house_place""}]",O O B-house_place I-house_place O
4357,vacuum the carpet freshener from the carpet,iot_cleaning,[],O O O O O O O
4358,order some fried chicken from church's chicken via grubhub,takeaway_order,"[{""span"": [2, 3], ""type"": ""food_type""}, {""span"": [5, 6, 7], ""type"": ""business_name""}, {""span"": [9], ""type"": ""app_name""}]",O O B-food_type I-food_type O B-business_name I-business_name I-business_name O B-app_name
4359,let me hear some music,play_music,[],O O O O O
4360,i want to hear great music,play_music,[],O O O O O O
4361,give me some good sounds,play_music,[],O O O O O
4362,what time is it in cleveland,datetime_query,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
4363,the time in cairo please,datetime_query,"[{""span"": [3], ""type"": ""place_name""}]",O O O B-place_name O
4364,what is the time in bangalore,datetime_query,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
4365,what is the time in hyderabad,datetime_query,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
4366,any funny jokes,general_joke,"[{""span"": [1], ""type"": ""joke_type""}]",O B-joke_type O
4368,i want some coffee,iot_coffee,[],O O O O
4369,connect to lights,iot_hue_lightup,[],O O O
4370,raise volume to level seven on music player,audio_volume_up,"[{""span"": [2, 3, 4], ""type"": ""change_amount""}, {""span"": [6, 7], ""type"": ""device_type""}]",O O B-change_amount I-change_amount I-change_amount O B-device_type I-device_type
4371,my this song for me,play_music,[],O O O O O
4373,play my best song,play_music,[],O O O O
4374,review set alarms,alarm_query,[],O O O
4377,whats the current weather,weather_query,[],O O O O O
4378,does arby's do takeaway,takeaway_query,"[{""span"": [1, 2], ""type"": ""business_name""}, {""span"": [4], ""type"": ""order_type""}]",O B-business_name I-business_name O B-order_type
4380,will arby's offer takeaway,takeaway_query,"[{""span"": [1, 2], ""type"": ""business_name""}, {""span"": [4], ""type"": ""order_type""}]",O B-business_name I-business_name O B-order_type
4381,remove my earliest alarm for tomorrow,alarm_remove,"[{""span"": [5], ""type"": ""date""}]",O O O O O B-date
4382,what is the weather next week in pasadena ca,weather_query,"[{""span"": [4, 5], ""type"": ""date""}, {""span"": [7, 8], ""type"": ""place_name""}]",O O O O B-date I-date O B-place_name I-place_name
4384,will the weather be hot or cold tomorrow,weather_query,"[{""span"": [4, 5, 6], ""type"": ""weather_descriptor""}, {""span"": [7], ""type"": ""date""}]",O O O O B-weather_descriptor I-weather_descriptor I-weather_descriptor B-date
4385,what song am i listening to,music_query,[],O O O O O O
4386,what is the track information currently,music_query,[],O O O O O O
4387,raise the lamp's light,iot_hue_lightup,"[{""span"": [2, 3, 4], ""type"": ""device_type""}]",O O B-device_type I-device_type I-device_type
4388,turn the chandelier all the way up,iot_hue_lightup,[],O O O O O O O
4391,what are the headlines on cnn,news_query,"[{""span"": [5], ""type"": ""media_type""}]",O O O O O B-media_type
4396,olly please speak up,audio_volume_up,[],O O O O
4398,please turn the volume to the loudest setting,audio_volume_up,"[{""span"": [6], ""type"": ""change_amount""}]",O O O O O O B-change_amount O
4399,what is the latest news from cbs,news_query,"[{""span"": [6], ""type"": ""media_type""}]",O O O O O O B-media_type
4400,what are the trending articles on the new york times,news_query,"[{""span"": [7, 8, 9], ""type"": ""media_type""}]",O O O O O O O B-media_type I-media_type I-media_type
4402,will i need to carry around a brolly today,weather_query,"[{""span"": [8], ""type"": ""date""}]",O O O O O O O O B-date
4404,be my clock,datetime_query,[],O O O
4405,turn sound off,audio_volume_mute,[],O O O
4406,mute sound,audio_volume_mute,[],O O
4408,play body by thao nguyen,play_music,"[{""span"": [1], ""type"": ""song_name""}, {""span"": [3, 4], ""type"": ""artist_name""}]",O B-song_name O B-artist_name I-artist_name
4409,closer by nine inch nails,play_music,"[{""span"": [0], ""type"": ""song_name""}, {""span"": [2, 3, 4], ""type"": ""artist_name""}]",B-song_name O B-artist_name I-artist_name I-artist_name
4410,start playing bag of hammers,play_music,"[{""span"": [2, 3, 4], ""type"": ""song_name""}]",O O B-song_name I-song_name I-song_name
4411,stop the music,play_music,[],O O O
4412,what's the weather in portland,weather_query,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
4415,what album is this song on,music_query,[],O O O O O O
4416,what is the time in london,datetime_query,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
4417,time wellington nz,datetime_query,"[{""span"": [1, 2], ""type"": ""place_name""}]",O B-place_name I-place_name
4420,find some rock,play_music,"[{""span"": [2], ""type"": ""music_genre""}]",O O B-music_genre
4421,mute the audio,audio_volume_mute,[],O O O
4423,what's the weather this week,weather_query,"[{""span"": [4, 5], ""type"": ""date""}]",O O O O B-date I-date
4424,will it rain at all this week,weather_query,"[{""span"": [2], ""type"": ""weather_descriptor""}, {""span"": [5, 6], ""type"": ""date""}]",O O B-weather_descriptor O O B-date I-date
4425,give me the weekly weather near me,weather_query,"[{""span"": [3], ""type"": ""date""}]",O O O B-date O O O
4427,wake me up at nine am,alarm_set,"[{""span"": [4, 5], ""type"": ""time""}]",O O O O B-time I-time
4428,identify song,music_query,[],O O
4429,song identifier,music_query,[],O O
4430,sound cloud,music_query,[],O O
4431,what day is the twenty second,query,"[{""span"": [4, 5], ""type"": ""time""}]",O O O O B-time I-time
4432,play my workout playlist in spotify,play_music,"[{""span"": [2, 3], ""type"": ""playlist_name""}, {""span"": [5], ""type"": ""app_name""}]",O O B-playlist_name I-playlist_name O B-app_name
4433,play some music from metal genre,play_music,"[{""span"": [4], ""type"": ""music_genre""}]",O O O O B-music_genre O
4434,what's the forecast for this week,weather_query,"[{""span"": [5, 6], ""type"": ""date""}]",O O O O O B-date I-date
4435,what day will it be sunny,weather_query,"[{""span"": [5], ""type"": ""weather_descriptor""}]",O O O O O B-weather_descriptor
4438,weather boston ma,weather_query,"[{""span"": [1, 2], ""type"": ""place_name""}]",O B-place_name I-place_name
4439,how is the weather in san francisco,weather_query,"[{""span"": [5, 6], ""type"": ""place_name""}]",O O O O O B-place_name I-place_name
4440,dim all interior lights,iot_hue_lightdim,"[{""span"": [2], ""type"": ""house_place""}]",O O B-house_place O
4441,romantic light setting please,iot_hue_lightchange,"[{""span"": [0], ""type"": ""color_type""}]",B-color_type O O O
4442,make coffee at three,iot_coffee,"[{""span"": [3], ""type"": ""time""}]",O O O B-time
4445,olly you need to give me different directions,transport_query,[],O O O O O O O O
4446,you need to find an alternate route to my destination,transport_query,[],O O O O O O O O O O
4447,olly you need to find an alternate route to my destination,transport_query,[],O O O O O O O O O O O
4449,is it going to rain at one pm today,weather_query,"[{""span"": [2, 3, 4], ""type"": ""weather_descriptor""}, {""span"": [6, 7], ""type"": ""time""}, {""span"": [8], ""type"": ""date""}]",O O B-weather_descriptor I-weather_descriptor I-weather_descriptor O B-time I-time B-date
4450,what time will my alarm wake me up,alarm_query,[],O O O O O O O O
4451,do i have an alarm set for today,alarm_query,"[{""span"": [7], ""type"": ""date""}]",O O O O O O O B-date
4455,give me the local time of london,datetime_query,"[{""span"": [6], ""type"": ""place_name""}]",O O O O O O B-place_name
4457,recent headlines,news_query,[],O O
4458,world local news,news_query,[],O O O
4460,does fongs have delivery,takeaway_query,"[{""span"": [1], ""type"": ""business_name""}, {""span"": [3], ""type"": ""order_type""}]",O B-business_name O B-order_type
4461,is fongs dine in only,takeaway_query,"[{""span"": [1], ""type"": ""business_name""}]",O B-business_name O O O
4462,what is the first friday of next month,datetime_query,"[{""span"": [3, 4, 5, 6, 7], ""type"": ""date""}]",O O O B-date I-date I-date I-date I-date
4463,how many saturdays are in march,datetime_query,"[{""span"": [2, 3, 4, 5], ""type"": ""date""}]",O O B-date I-date I-date I-date
4464,save my song preferences on playlist,music_likeness,[],O O O O O O
4465,save all of my preferences information specific to songs,music_likeness,[],O O O O O O O O O
4466,have i set any alarms in the morning,alarm_query,"[{""span"": [7], ""type"": ""timeofday""}]",O O O O O O O B-timeofday
4473,do i need to wear sunscreen today,weather_query,"[{""span"": [5], ""type"": ""weather_descriptor""}, {""span"": [6], ""type"": ""date""}]",O O O O O B-weather_descriptor B-date
4474,do i need my raingear,weather_query,"[{""span"": [4], ""type"": ""weather_descriptor""}]",O O O O B-weather_descriptor
